a_t,t
0.04656504724843199,312.9500000000001
0.046241499275098276,313.0
0.04592946874743875,313.05
0.04563077258909902,313.1
0.04535505184606194,313.15000000000003
0.04510300468569239,313.20000000000005
0.04486118486283702,313.25
0.04462343733026556,313.3
0.044392460602317156,313.35
0.044176483271574245,313.40000000000003
0.043984606044282254,313.45
0.043810457884410986,313.5
0.04363947137693046,313.55
0.04346666831550126,313.6
0.0432941230291811,313.65
0.04312834305137158,313.7
0.042973224218795625,313.75
0.04281942459439778,313.8
0.04265731841740562,313.85
0.04248836395875559,313.90000000000003
0.04231893751255652,313.95
0.042158885973927494,314.0
0.042009351450730106,314.05
0.04185634701512284,314.1
0.04168963101762841,314.15000000000003
0.04150910575547645,314.20000000000005
0.04131802881136567,314.25
0.04112305364002032,314.3
0.0409212131539894,314.35
0.040697912353911334,314.40000000000003
0.0404463923722411,314.45000000000005
0.04017119443364327,314.50000000000006
0.0398799786538292,314.55000000000007
0.03957979238001424,314.6
0.039267184093849175,314.65000000000003
0.038926532039537165,314.70000000000005
0.0385503253267571,314.75000000000006
0.03813968015015203,314.80000000000007
0.037699497079905886,314.8500000000001
0.037237253196572215,314.90000000000003
0.03674844183918404,314.95000000000005
0.03621883406267921,315.00000000000006
0.03564305845250711,315.05000000000007
0.03502475360328918,315.1
0.03437423758587549,315.15000000000003
0.03370562886353048,315.20000000000005
0.033017924770252095,315.25000000000006
0.03229694393180449,315.30000000000007
0.03153460104390955,315.35
0.030730003462575883,315.40000000000003
0.029890092413954853,315.45000000000005
0.02902926620311135,315.50000000000006
0.028148577259554594,315.55
0.027233563202725488,315.6
0.026275944145732626,315.65000000000003
0.025274884760787455,315.70000000000005
0.024237163443237064,315.75000000000006
0.02318184212702857,315.80000000000007
0.02211924406395736,315.8500000000001
0.021038997142788674,315.90000000000003
0.019932375659087207,315.95
0.018793911027636948,316.0
0.0176224471757041,316.05
0.01643225164125989,316.1
0.015238829739414365,316.15000000000003
0.014038176467337037,316.2
0.012818028130405718,316.25
0.01157163240964044,316.3
0.010295599443186105,316.35
0.00900212338459262,316.40000000000003
0.007713080239110631,316.45000000000005
0.006436274382123096,316.50000000000006
0.005167494266981976,316.55
0.0039009389183295275,316.6
0.0026266853328732573,316.65000000000003
0.0013429879449636634,316.70000000000005
6.689287835025185e-5,316.75000000000006
-0.001186187368242107,316.8
-0.002415817292380193,316.85
-0.0036262996752934058,316.90000000000003
-0.004827560304747599,316.95000000000005
-0.0060295063221581565,317.0
-0.007224003188881292,317.05
-0.00839075864902653,317.1
-0.009519222590534412,317.15000000000003
-0.010605499853569567,317.2
-0.011651546616287905,317.25
-0.01267097650909557,317.3
-0.013670863156166406,317.35
-0.014641680060320234,317.40000000000003
-0.015573066471322077,317.45000000000005
-0.016459848877852103,317.5
-0.017298611867770004,317.55
-0.0180953220131283,317.6
-0.018865906225843863,317.65000000000003
-0.01961684499461587,317.70000000000005
-0.020339839442019798,317.75000000000006
-0.02102711879899334,317.8
-0.021669686205622186,317.85
-0.02225922764172574,317.90000000000003
-0.022801227677351533,317.95000000000005
-0.02330990337745779,318.00000000000006
-0.02379076200635449,318.05000000000007
-0.024239604882884166,318.1000000000001
-0.024654016004707836,318.15000000000003
-0.025026551569316706,318.20000000000005
-0.025349534139051926,318.25000000000006
-0.025630982362035676,318.30000000000007
-0.025886563798444912,318.3500000000001
-0.02612304438341823,318.4000000000001
-0.026340676511547825,318.45000000000005
-0.026537885678558106,318.50000000000006
-0.026704232878030105,318.55000000000007
-0.02682899663362525,318.6000000000001
-0.02691657212590795,318.6500000000001
-0.02697767039438865,318.70000000000005
-0.02701692810227657,318.75000000000006
-0.027039052372425047,318.80000000000007
-0.027046092192864923,318.8500000000001
-0.027030458987419577,318.9
-0.026984751905221132,318.95
-0.02691374598145754,319.0
-0.02682806309676395,319.05
-0.026736460651808687,319.09999999999997
-0.026648339558510637,319.15
-0.02656984528077018,319.2
-0.026494991248621393,319.25
-0.026411795980986284,319.3
-0.026317865853352038,319.35
-0.02621782139697492,319.40000000000003
-0.026116035212945955,319.45
-0.02601995499631733,319.5
-0.025937867785377145,319.55
-0.02586853586029825,319.6
-0.025801861793491625,319.65000000000003
-0.025732508380413657,319.70000000000005
-0.025663060914131126,319.75
-0.025597553162912273,319.8
-0.025543253760195762,319.85
-0.025513317728347328,319.90000000000003
-0.02551444307460969,319.95000000000005
-0.025539284033045246,320.00000000000006
-0.025578304770049465,320.05000000000007
-0.025628296551083316,320.1
-0.025685185680716753,320.15000000000003
-0.025747495413407328,320.20000000000005
-0.025822203515935487,320.25000000000006
-0.025918272465663812,320.30000000000007
-0.026038810462625246,320.35
-0.02617614773252722,320.40000000000003
-0.02632321747528453,320.45000000000005
-0.026477189605439086,320.50000000000006
-0.026633896973288666,320.55
-0.026791757003851387,320.6
-0.026960947778842694,320.65000000000003
-0.027154780044460085,320.70000000000005
-0.027376083507534996,320.75000000000006
-0.027620669898805954,320.8
-0.027884756964372124,320.85
-0.028162027091965268,320.90000000000003
-0.028440759773362488,320.95000000000005
-0.028714274798580047,321.00000000000006
-0.028987781225220374,321.05
-0.029272146452374935,321.1
-0.029570669543006405,321.15000000000003
-0.029880953732837466,321.20000000000005
-0.03020156879361607,321.25000000000006
-0.03052841735478009,321.30000000000007
-0.030848811190569977,321.35
-0.031153325370371653,321.40000000000003
-0.0314468271172361,321.45000000000005
-0.03174058310205176,321.50000000000006
-0.032040397093135164,321.55000000000007
-0.0323496316300083,321.6000000000001
-0.032672248308984284,321.6500000000001
-0.03300694984578104,321.70000000000005
-0.03334221406883722,321.75000000000006
-0.033663149274984774,321.80000000000007
-0.03396312010478242,321.85
-0.03424483428340892,321.90000000000003
-0.034512488013300785,321.95000000000005
-0.034766453716976,322.0
-0.03501095569871894,322.05
-0.03525338575582773,322.1
-0.03549273974335963,322.15000000000003
-0.03571546782640545,322.20000000000005
-0.035910787997790176,322.25
-0.03607755564861724,322.3
-0.03621927318774332,322.35
-0.03633814206835153,322.40000000000003
-0.03643776747666805,322.45
-0.03652772728999749,322.5
-0.03661629029853098,322.55
-0.03670051365941296,322.6
-0.03676908044237419,322.65
-0.03681265476264365,322.7
-0.036830104680558466,322.75
-0.03682083529268201,322.8
-0.03678216789872467,322.85
-0.03671542755684153,322.90000000000003
-0.03663022906774852,322.95000000000005
-0.036536704264919825,323.0
-0.036437245195200606,323.05
-0.036327051222894466,323.1
-0.0362001892332564,323.15000000000003
-0.036055056558684385,323.20000000000005
-0.035890103184889735,323.25000000000006
-0.035701907135015684,323.3
-0.035488807007091734,323.35
-0.03525826350785945,323.40000000000003
-0.03502128025608946,323.45000000000005
-0.03478299020432371,323.50000000000006
-0.03454054397548488,323.55000000000007
-0.034290239862046795,323.6
-0.034030184446203815,323.65000000000003
-0.033758901210297815,323.70000000000005
-0.033470620195341534,323.75000000000006
-0.033159897424743685,323.80000000000007
-0.03282826857667525,323.8500000000001
-0.03248664101271543,323.90000000000003
-0.03214461739747634,323.95000000000005
-0.0318048154030547,324.00000000000006
-0.03146678567252295,324.05000000000007
-0.031130573432141612,324.1000000000001
-0.030798251703493377,324.15000000000003
-0.03046645802373017,324.20000000000005
-0.030127344862837104,324.25000000000006
-0.029774923829914975,324.30000000000007
-0.029410270432996707,324.35
-0.029042015235112295,324.40000000000003
-0.028677118611013977,324.45000000000005
-0.028318688598446686,324.50000000000006
-0.02796836994158453,324.55000000000007
-0.02763116724512165,324.6
-0.027312472478631132,324.65000000000003
-0.027010824309472613,324.70000000000005
-0.026719751554994023,324.75000000000006
-0.026432479858477957,324.8
-0.026149305247994588,324.85
-0.025875812935875736,324.9
-0.025616876710215487,324.95
-0.025374545228827566,325.0
-0.025149394082564516,325.05
-0.024943388656670576,325.1
-0.024758903660707966,325.15000000000003
-0.02459804476602121,325.20000000000005
-0.024454154882263268,325.25000000000006
-0.02431523780604137,325.30000000000007
-0.024175165490882104,325.35
-0.024035004453775998,325.4
-0.023900597065956285,325.45
-0.023773842134280927,325.5
-0.023655966239827086,325.55
-0.023551970439350558,325.6
-0.023471625198801502,325.65000000000003
-0.02342493028994047,325.70000000000005
-0.023414723706187367,325.75000000000006
-0.023436813272450306,325.8
-0.02348437316078986,325.85
-0.023552287917058195,325.90000000000003
-0.023639957627262034,325.95000000000005
-0.023747389034843535,326.00000000000006
-0.02387269873386927,326.05
-0.0240126609763326,326.1
-0.024166542821484924,326.15000000000003
